"id";"name";"brand";"type";"measuringunit";"img";"wastage";"source";"cals";"proteins";"carbs";"fats";"cholosterol";"sodium";"vitaminc";"vitamina";"calcium";"zinc";"organic_cals";"organic_proteins";"organic_carbs";"organic_fats";"frozen_cals";"frozen_proteins";"frozen_carbs";"frozen_fats";"dried_cals";"dried_proteins";"dried_carbs";"dried_fats";"boiled_cals";"boiled_proteins";"boiled_carbs";"boiled_fats";"fried_cals";"fried_proteins";"fried_carbs";"fried_fats";"grilled_cals";"grilled_proteins";"grilled_carbs";"grilled_fats";"steamed_cals";"steamed_proteins";"steamed_carbs";"steamed_fats";"available_types";"price";"quantity";"box_quantity";"min_quantity";"increase";"status";"component_category_id";"component_group_id";"exclude_list_id";"allergy_list_id";"created_at";"updated_at"
"51";"Fig Bars";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.48";"0.037";"0.709";"0.073";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"52";"Forunte Cookies";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.78";"0.042";"0.84";"0.027";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"53";"Chocolate Coated Marshmallows";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.21";"0.04";"0.677";"0.169";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";"10";NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"54";"Molasses Cookies";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.3";"0.056";"0.738";"0.128";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"55";"Oatmeal Cookies";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.5";"0.062";"0.687";"0.181";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";"10";NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"56";"Cookies Peanut Butter Commercially Prepared Regular";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.73";"0.0892";"0.5815";"0.2382";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"57";"Rye Crispbread";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.66";"0.079";"0.822";"0.013";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:54";"2022-11-02 09:58:54"
"58";"Plain Croutons";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.07";"0.119";"0.735";"0.066";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"59";"Croutons Seasoned";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.65";"0.108";"0.635";"0.183";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"60";"Muffins Blueberry Commercially Prepared (Includes Mini-Muffins)";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.75";"0.0449";"0.53";"0.1607";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"61";"Blueberry Pie";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.32";"0.018";"0.349";"0.1";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;"3";"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"62";"Coconut Custard Pie";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.6";"0.059";"0.302";"0.132";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;"3";"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"63";"Puff Pastry";"No Brand";"fresh";"gram";NULL;"0";NULL;"5.51";"0.073";"0.451";"0.381";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"64";"Cookies Butter Commercially Prepared Unenriched";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.67";"0.061";"0.689";"0.188";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"65";"Cookie Chocolate With Icing Or Coating";"No Brand";"fresh";"gram";NULL;"0";NULL;"5.07";"0.045";"0.6787";"0.242";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";"10";NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"66";"Cookies Graham Crackers Plain Or Honey Lowfat";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.86";"0.0571";"0.7796";"0.0571";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"67";"Bagels";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.64";"0.1056";"0.5238";"0.0132";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"68";"Toasted Bagels";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.87";"0.1114";"0.5739";"0.0143";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"69";"Egg Bagel";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.78";"0.106";"0.53";"0.021";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"70";"Plain Buttermilk Biscuits";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.35";"0.073";"0.484";"0.121";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"71";"Bread Italian";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.59";"0.0949";"0.4811";"0.0273";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"72";"Multi-Grain Toast";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.88";"0.1452";"0.4711";"0.046";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:55";"2022-11-02 09:58:55"
"73";"Bread Protein (Includes Gluten)";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.45";"0.121";"0.438";"0.022";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"74";"White Bread";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.66";"0.0885";"0.4942";"0.0333";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"75";"Toasted White Bread";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.9";"0.09";"0.545";"0.04";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"76";"Cookies Brownies Dry Mix Regular";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.34";"0.04";"0.766";"0.149";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"77";"Cookies Butter Commercially Prepared Enriched";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.67";"0.061";"0.689";"0.188";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"78";"Cookies Fudge Cake-Type (Includes Trolley Cakes)";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.49";"0.05";"0.783";"0.037";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"79";"Butter Croissants";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.06";"0.082";"0.458";"0.21";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"80";"Croissants Apple";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.54";"0.074";"0.371";"0.087";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"81";"Cheese Croissants";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.14";"0.092";"0.47";"0.209";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"82";"Corn Muffins";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.05";"0.059";"0.51";"0.084";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"83";"Pancakes Plain Dry Mix Complete Prepared";"No Brand";"fresh";"gram";NULL;"0";NULL;"1.94";"0.052";"0.367";"0.025";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"84";"Apple Strudel";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.74";"0.033";"0.411";"0.112";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"85";"Tiramisu";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.54";"0.0591";"0.2961";"0.2426";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;"3";"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"86";"Naan Indian Flatbread";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.11";"0.1109";"0.5023";"0.0728";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"87";"Bread Italian Grecian Armenian";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.71";"0.088";"0.501";"0.035";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"88";"Bread Egg Challah Toasted";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.15";"0.1044";"0.5253";"0.0659";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"89";"Garlic Bread Nfs";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.49";"0.0834";"0.4164";"0.1658";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";"24";NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"90";"Bread Dough Fried";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.82";"0.0802";"0.4483";"0.1881";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"91";"Roll Cheese";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.15";"0.1146";"0.4959";"0.0781";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"92";"Roll Garlic";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.09";"0.1084";"0.5195";"0.0644";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";"24";NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"93";"Roll Sweet Frosted";"No Brand";"fresh";"gram";NULL;"0";NULL;"4";"0.0549";"0.5092";"0.2006";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"94";"Croissant Chocolate";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.21";"0.074";"0.494";"0.2279";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:56";"2022-11-02 09:58:56"
"95";"Croissant Fruit";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.96";"0.0777";"0.4699";"0.1978";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
"96";"Brioche";"No Brand";"fresh";"gram";NULL;"0";NULL;"4.19";"0.0874";"0.3586";"0.2682";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
"97";"Bagel";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.64";"0.1056";"0.5238";"0.0132";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
"98";"Breadsticks Nfs";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.42";"0.1218";"0.4439";"0.1285";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
"99";"Pannetone";"No Brand";"fresh";"gram";NULL;"0";NULL;"3.21";"0.0861";"0.5379";"0.0824";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
"100";"Bread Black Toasted";"No Brand";"fresh";"gram";NULL;"0";NULL;"2.75";"0.0956";"0.522";"0.0341";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"fresh_";"0";"0";"0";"0";"0";"show";"1";"1";NULL;NULL;"2022-11-02 09:58:57";"2022-11-02 09:58:57"
